467;2026-03-23 19:47:03.147;{1.22465e-16,-1}
468;2026-03-23 19:47:05.142;{-0.0871557,-0.996195}
469;2026-03-23 19:47:07.144;{-0.173648,-0.984808}
470;2026-03-23 19:47:09.143;{-0.258819,-0.965926}
471;2026-03-23 19:47:11.147;{-0.34202,-0.939693}
472;2026-03-23 19:47:13.156;{-0.422618,-0.906308}
473;2026-03-23 19:47:15.143;{-0.5,-0.866025}
474;2026-03-23 19:47:17.145;{-0.573576,-0.819152}
475;2026-03-23 19:47:19.143;{-0.642788,-0.766044}
476;2026-03-23 19:47:21.141;{-0.707107,-0.707107}
477;2026-03-23 19:47:23.141;{-0.766044,-0.642788}
478;2026-03-23 19:47:25.141;{-0.819152,-0.573576}
479;2026-03-23 19:47:27.141;{-0.866025,-0.5}
480;2026-03-23 19:47:29.141;{-0.906308,-0.422618}
481;2026-03-23 19:47:31.143;{-0.939693,-0.34202}
482;2026-03-23 19:47:33.141;{-0.965926,-0.258819}
483;2026-03-23 19:47:35.150;{-0.984808,-0.173648}
484;2026-03-23 19:47:37.144;{-0.996195,-0.0871557}
485;2026-03-23 19:47:39.141;{-1,-1.83697e-16}
486;2026-03-23 19:47:41.142;{-0.996195,0.0871557}
487;2026-03-23 19:47:43.141;{-0.984808,0.173648}
488;2026-03-23 19:47:45.146;{-0.965926,0.258819}
489;2026-03-23 19:47:47.141;{-0.939693,0.34202}
490;2026-03-23 19:47:49.144;{-0.906308,0.422618}
491;2026-03-23 19:47:51.144;{-0.866025,0.5}
492;2026-03-23 19:47:53.145;{-0.819152,0.573576}
493;2026-03-23 19:47:55.142;{-0.766044,0.642788}
494;2026-03-23 19:47:57.144;{-0.707107,0.707107}
495;2026-03-23 19:47:59.144;{-0.642788,0.766044}
496;2026-03-23 19:48:01.142;{-0.573576,0.819152}
497;2026-03-23 19:48:03.149;{-0.5,0.866025}
498;2026-03-23 19:48:05.143;{-0.422618,0.906308}
499;2026-03-23 19:48:07.141;{-0.34202,0.939693}
500;2026-03-23 19:48:09.143;{-0.258819,0.965926}
501;2026-03-23 19:48:11.141;{-0.173648,0.984808}
502;2026-03-23 19:48:13.141;{-0.0871557,0.996195}
503;2026-03-23 19:48:15.141;{-2.44929e-16,1}
504;2026-03-23 19:48:17.145;{0.0871557,0.996195}
505;2026-03-23 19:48:19.148;{0.173648,0.984808}
506;2026-03-23 19:48:21.141;{0.258819,0.965926}
507;2026-03-23 19:48:23.141;{0.34202,0.939693}
508;2026-03-23 19:48:25.142;{0.422618,0.906308}
509;2026-03-23 19:48:27.144;{0.5,0.866025}
510;2026-03-23 19:48:29.143;{0.573576,0.819152}
511;2026-03-23 19:48:31.146;{0.642788,0.766044}
512;2026-03-23 19:48:33.143;{0.707107,0.707107}
513;2026-03-23 19:48:35.141;{0.766044,0.642788}
514;2026-03-23 19:48:37.141;{0.819152,0.573576}
515;2026-03-23 19:48:39.141;{0.866025,0.5}
516;2026-03-23 19:48:41.146;{0.906308,0.422618}
517;2026-03-23 19:48:43.142;{0.939693,0.34202}
518;2026-03-23 19:48:45.143;{0.965926,0.258819}
519;2026-03-23 19:48:47.140;{0.984808,0.173648}
520;2026-03-23 19:48:49.143;{0.996195,0.0871557}
521;2026-03-23 19:48:51.142;{1,6.12323e-17}
522;2026-03-23 19:48:53.143;{0.996195,-0.0871557}
523;2026-03-23 19:48:55.142;{0.984808,-0.173648}
524;2026-03-23 19:48:57.162;{0.965926,-0.258819}
525;2026-03-23 19:48:59.149;{0.939693,-0.34202}
526;2026-03-23 19:49:01.144;{0.906308,-0.422618}
527;2026-03-23 19:49:03.149;{0.866025,-0.5}
528;2026-03-23 19:49:05.142;{0.819152,-0.573576}
529;2026-03-23 19:49:07.142;{0.766044,-0.642788}
530;2026-03-23 19:49:09.149;{0.707107,-0.707107}
531;2026-03-23 19:49:11.143;{0.642788,-0.766044}
532;2026-03-23 19:49:13.142;{0.573576,-0.819152}
533;2026-03-23 19:49:15.143;{0.5,-0.866025}
534;2026-03-23 19:49:17.148;{0.422618,-0.906308}
535;2026-03-23 19:49:19.141;{0.34202,-0.939693}
536;2026-03-23 19:49:21.142;{0.258819,-0.965926}
537;2026-03-23 19:49:23.141;{0.173648,-0.984808}
538;2026-03-23 19:49:25.152;{0.0871557,-0.996195}
539;2026-03-23 19:49:27.147;{1.22465e-16,-1}
540;2026-03-23 19:49:29.142;{-0.0871557,-0.996195}
541;2026-03-23 19:49:31.143;{-0.173648,-0.984808}
542;2026-03-23 19:49:33.142;{-0.258819,-0.965926}
543;2026-03-23 19:49:35.143;{-0.34202,-0.939693}
544;2026-03-23 19:49:37.147;{-0.422618,-0.906308}
545;2026-03-23 19:49:39.152;{-0.5,-0.866025}
546;2026-03-23 19:49:41.141;{-0.573576,-0.819152}
547;2026-03-23 19:49:43.141;{-0.642788,-0.766044}
548;2026-03-23 19:49:45.145;{-0.707107,-0.707107}
549;2026-03-23 19:49:47.142;{-0.766044,-0.642788}
550;2026-03-23 19:49:49.141;{-0.819152,-0.573576}
551;2026-03-23 19:49:51.141;{-0.866025,-0.5}
552;2026-03-23 19:49:53.142;{-0.906308,-0.422618}
553;2026-03-23 19:49:55.147;{-0.939693,-0.34202}
554;2026-03-23 19:49:57.141;{-0.965926,-0.258819}
555;2026-03-23 19:49:59.145;{-0.984808,-0.173648}
556;2026-03-23 19:50:01.144;{-0.996195,-0.0871557}
557;2026-03-23 19:50:03.140;{-1,-1.83697e-16}
558;2026-03-23 19:50:05.142;{-0.996195,0.0871557}
559;2026-03-23 19:50:07.141;{-0.984808,0.173648}
560;2026-03-23 19:50:09.142;{-0.965926,0.258819}
561;2026-03-23 19:50:11.144;{-0.939693,0.34202}
562;2026-03-23 19:50:13.145;{-0.906308,0.422618}
563;2026-03-23 19:50:15.141;{-0.866025,0.5}
564;2026-03-23 19:50:17.147;{-0.819152,0.573576}
565;2026-03-23 19:50:19.140;{-0.766044,0.642788}
566;2026-03-23 19:50:21.141;{-0.707107,0.707107}
567;2026-03-23 19:50:23.141;{-0.642788,0.766044}
568;2026-03-23 19:50:25.141;{-0.573576,0.819152}
569;2026-03-23 19:50:27.144;{-0.5,0.866025}
570;2026-03-23 19:50:29.145;{-0.422618,0.906308}
